,sexo,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,posse_de_veiculo_Y,posse_de_imovel_Y
6266,M,0,State servant,Secondary / secondary special,Married,House / apartment,33.54794520547945,8.961643835616439,1,1,0,0,2.0,False,True,False
6267,M,1,Working,Secondary / secondary special,Married,House / apartment,30.34246575342466,0.9561643835616438,1,0,0,0,3.0,False,False,True
6268,F,1,Working,Secondary / secondary special,Married,House / apartment,40.47945205479452,21.55068493150685,1,0,0,0,3.0,False,False,True
6269,F,2,Working,Higher education,Married,House / apartment,32.367123287671234,4.205479452054795,1,0,0,0,4.0,False,True,True
6270,F,1,Working,Secondary / secondary special,Married,House / apartment,47.153424657534245,1.1178082191780825,1,0,1,0,3.0,False,False,True
6271,F,0,Pensioner,Lower secondary,Single / not married,House / apartment,60.67123287671233,-1000.6657534246576,1,0,0,0,1.0,False,False,True
6272,F,1,Commercial associate,Higher education,Single / not married,House / apartment,27.78630136986301,6.791780821917809,1,0,0,0,2.0,False,True,True
6273,F,0,State servant,Higher education,Separated,With parents,53.463013698630135,5.454794520547945,1,1,0,0,1.0,False,False,False
6274,F,2,Commercial associate,Secondary / secondary special,Married,House / apartment,37.24931506849315,3.624657534246576,1,1,1,0,4.0,False,False,False
6275,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.37808219178082,-1000.6657534246576,1,0,1,0,2.0,False,False,True
6276,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.61095890410959,-1000.6657534246576,1,0,0,0,2.0,False,False,True
6277,M,0,Working,Secondary / secondary special,Married,House / apartment,49.29041095890411,1.8712328767123287,1,0,0,0,2.0,False,True,True
6278,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.515068493150686,-1000.6657534246576,1,0,0,0,2.0,False,False,True
6279,F,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45.24383561643835,14.210958904109589,1,0,0,0,1.0,False,False,True
6280,M,0,Pensioner,Secondary / secondary special,Separated,House / apartment,58.26849315068493,-1000.6657534246576,1,0,0,0,1.0,False,False,True
6281,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.09041095890411,-1000.6657534246576,1,0,0,0,2.0,False,True,True
6282,F,1,Working,Secondary / secondary special,Single / not married,House / apartment,33.679452054794524,4.873972602739726,1,0,0,0,2.0,False,False,True
6283,F,0,Commercial associate,Higher education,Civil marriage,House / apartment,56.42739726027397,14.126027397260271,1,0,0,0,2.0,False,False,True
6284,F,0,Working,Secondary / secondary special,Married,House / apartment,52.40547945205479,3.624657534246576,1,1,0,0,2.0,False,False,True
6285,F,0,Working,Secondary / secondary special,Married,House / apartment,54.31780821917808,2.871232876712329,1,0,0,0,2.0,False,False,True
6286,F,1,Working,Secondary / secondary special,Single / not married,House / apartment,50.76712328767123,4.372602739726028,1,1,1,0,2.0,False,False,True
6287,M,1,Working,Secondary / secondary special,Married,Municipal apartment,35.46849315068493,6.624657534246575,1,0,0,1,3.0,False,False,False
6288,M,0,Working,Secondary / secondary special,Married,House / apartment,37.73698630136986,5.035616438356165,1,0,0,0,2.0,False,False,True
6289,M,0,Working,Secondary / secondary special,Married,House / apartment,28.980821917808218,3.791780821917808,1,1,0,0,2.0,False,True,False
6290,F,0,Working,Secondary / secondary special,Married,House / apartment,62.49589041095891,6.120547945205479,1,1,1,0,2.0,False,False,True
6291,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,65.75616438356164,-1000.6657534246576,1,0,0,0,2.0,False,False,False
6292,M,0,Working,Secondary / secondary special,Married,House / apartment,50.8027397260274,3.706849315068493,1,0,0,0,2.0,False,True,True
6293,M,0,Commercial associate,Higher education,Married,House / apartment,52.7945205479452,6.454794520547945,1,0,1,0,2.0,False,True,True
6294,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0027397260274,-1000.6657534246576,1,0,0,0,2.0,False,False,True
6295,F,1,Commercial associate,Higher education,Married,House / apartment,47.05479452054794,26.04931506849315,1,0,0,0,3.0,False,False,False
6296,F,2,Working,Incomplete higher,Married,House / apartment,29.035616438356165,5.958904109589041,1,0,0,1,4.0,False,False,True
6297,M,1,State servant,Higher education,Married,Municipal apartment,24.91780821917808,2.536986301369863,1,0,0,0,3.0,False,True,False
6298,F,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64.1945205479452,-1000.6657534246576,1,0,0,0,1.0,False,False,True
6299,F,0,Pensioner,Higher education,Single / not married,House / apartment,62.26575342465753,-1000.6657534246576,1,0,0,0,1.0,False,False,True
6300,F,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,66.31780821917808,-1000.6657534246576,1,0,0,0,2.0,False,False,True
6301,M,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,32.635616438356166,4.791780821917809,1,0,0,0,2.0,False,True,True
6302,M,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.86575342465753,1.956164383561644,1,0,0,1,1.0,False,False,True
6303,F,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63.73150684931507,-1000.6657534246576,1,0,1,0,1.0,False,False,True
6304,M,1,Commercial associate,Secondary / secondary special,Married,House / apartment,32.6986301369863,3.287671232876712,1,0,0,0,3.0,False,False,True
6305,F,1,Working,Higher education,Married,House / apartment,32.824657534246576,8.123287671232877,1,1,0,0,3.0,False,False,True
6306,M,0,Working,Secondary / secondary special,Married,House / apartment,42.61643835616438,9.627397260273971,1,0,0,0,2.0,False,False,True
6307,F,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63.78082191780822,-1000.6657534246576,1,0,0,0,1.0,False,False,True
6308,F,0,Working,Secondary / secondary special,Married,House / apartment,54.93424657534246,20.8027397260274,1,0,1,0,2.0,False,True,True
6309,F,0,Working,Higher education,Single / not married,House / apartment,45.66575342465753,1.0328767123287672,1,0,0,0,1.0,False,False,True
6310,F,0,Working,Secondary / secondary special,Married,House / apartment,50.50684931506849,5.958904109589041,1,0,1,0,2.0,False,False,True
6311,M,2,Working,Secondary / secondary special,Married,With parents,30.01095890410959,2.041095890410959,1,0,0,0,4.0,False,False,False
6312,M,0,Working,Secondary / secondary special,Married,House / apartment,51.72328767123288,5.5479452054794525,1,0,0,0,2.0,False,True,True
6313,M,0,Working,Incomplete higher,Married,With parents,24.997260273972604,2.6301369863013697,1,1,0,0,2.0,False,True,False
6314,M,0,Working,Incomplete higher,Married,With parents,24.997260273972604,2.6301369863013697,1,1,0,0,2.0,True,True,False
6315,F,1,State servant,Secondary / secondary special,Civil marriage,With parents,40.61369863013699,15.975342465753425,1,0,0,0,3.0,False,False,True
6316,F,0,Pensioner,Higher education,Separated,House / apartment,58.72054794520548,-1000.6657534246576,1,0,0,0,1.0,False,False,True
6317,F,0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.887671232876716,9.131506849315068,1,1,0,0,2.0,False,False,False
6318,M,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,29.578082191780823,2.712328767123288,1,1,0,1,2.0,False,True,True
6319,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,66.2027397260274,-1000.6657534246576,1,0,1,0,2.0,False,False,True
6320,F,0,Working,Secondary / secondary special,Married,House / apartment,43.62191780821918,5.715068493150685,1,0,0,0,2.0,False,False,False
6321,M,0,Working,Secondary / secondary special,Married,House / apartment,57.2,4.882191780821918,1,0,0,0,2.0,False,True,False
6322,M,0,Working,Higher education,Civil marriage,House / apartment,41.43835616438356,0.5452054794520548,1,0,0,0,2.0,False,False,False
6323,F,0,Working,Secondary / secondary special,Married,House / apartment,50.35890410958904,6.715068493150685,1,0,0,0,2.0,False,True,True
6324,F,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,44.68767123287671,20.55890410958904,1,0,0,0,2.0,False,False,True
6325,M,0,Pensioner,Higher education,Married,House / apartment,63.04109589041096,-1000.6657534246576,1,0,0,0,2.0,False,False,True
6326,M,0,Working,Higher education,Single / not married,With parents,25.873972602739727,1.8164383561643835,1,1,1,0,1.0,False,True,True
6327,F,2,Working,Secondary / secondary special,Married,House / apartment,35.35068493150685,12.161643835616438,1,0,0,0,4.0,False,False,True
6328,F,3,Working,Secondary / secondary special,Married,House / apartment,31.35890410958904,2.5315068493150683,1,0,0,0,5.0,False,False,True
6329,F,0,Working,Secondary / secondary special,Single / not married,House / apartment,43.463013698630135,4.197260273972603,1,0,0,0,1.0,False,False,False
6330,M,1,Working,Secondary / secondary special,Married,House / apartment,38.5013698630137,4.449315068493151,1,0,0,0,3.0,False,True,False
6331,M,1,Commercial associate,Secondary / secondary special,Married,House / apartment,25.556164383561644,2.73972602739726,1,0,0,0,3.0,False,True,False
6332,M,1,Working,Higher education,Married,House / apartment,56.81917808219178,0.3205479452054794,1,0,0,0,3.0,False,True,True
6333,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.31232876712329,-1000.6657534246576,1,0,0,0,2.0,False,False,True
6334,F,4,Working,Higher education,Married,House / apartment,37.45479452054794,5.408219178082192,1,0,0,0,6.0,False,True,True
6335,F,1,Working,Higher education,Separated,House / apartment,41.89315068493151,6.780821917808219,1,0,0,0,2.0,False,False,True
6336,F,0,Working,Secondary / secondary special,Married,House / apartment,42.706849315068496,7.619178082191781,1,0,0,0,2.0,False,True,True
6337,F,1,Commercial associate,Secondary / secondary special,Married,Municipal apartment,43.654794520547945,9.117808219178082,1,0,0,0,3.0,False,True,False
6338,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.83561643835616,-1000.6657534246576,1,0,1,0,2.0,False,True,True
6339,F,0,Pensioner,Secondary / secondary special,Married,With parents,58.49315068493151,-1000.6657534246576,1,0,0,0,2.0,False,False,True
6340,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,54.03013698630137,-1000.6657534246576,1,0,0,0,2.0,False,False,True
6341,M,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.93972602739726,-1000.6657534246576,1,0,0,0,2.0,False,True,True
6342,F,0,Working,Secondary / secondary special,Separated,House / apartment,47.16164383561644,14.202739726027398,1,1,1,0,1.0,False,False,True
6343,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.391780821917806,-1000.6657534246576,1,0,1,0,2.0,False,False,True
6344,M,0,Working,Secondary / secondary special,Married,With parents,25.09041095890411,2.0136986301369864,1,0,0,0,2.0,False,True,False
6345,F,0,Working,Secondary / secondary special,Married,House / apartment,53.75342465753425,6.016438356164383,1,0,0,0,2.0,False,False,True
6346,F,1,Commercial associate,Secondary / secondary special,Married,House / apartment,38.69041095890411,2.180821917808219,1,0,0,0,3.0,False,False,False
6347,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.76438356164383,-1000.6657534246576,1,0,0,0,2.0,False,False,True
6348,M,1,Commercial associate,Higher education,Married,House / apartment,41.45479452054794,4.016438356164383,1,0,0,1,3.0,False,True,True
6349,F,1,Working,Higher education,Married,House / apartment,43.21369863013699,0.8465753424657534,1,0,1,0,3.0,False,False,False
6350,F,2,Working,Secondary / secondary special,Married,House / apartment,42.29041095890411,9.523287671232875,1,0,0,0,4.0,False,False,False
6351,F,0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.06301369863014,-1000.6657534246576,1,0,0,0,1.0,False,False,True
6352,F,0,State servant,Secondary / secondary special,Widow,House / apartment,53.52876712328767,16.10958904109589,1,0,0,0,1.0,False,True,False
6353,F,0,Pensioner,Higher education,Married,House / apartment,61.40821917808219,-1000.6657534246576,1,0,1,0,2.0,False,False,True
6354,M,0,Working,Secondary / secondary special,Single / not married,House / apartment,27.88219178082192,0.5178082191780822,1,0,0,1,1.0,False,True,True
6355,M,0,Working,Secondary / secondary special,Single / not married,House / apartment,27.88219178082192,0.5178082191780822,1,0,0,1,1.0,True,True,True
6356,M,2,Working,Secondary / secondary special,Married,House / apartment,25.594520547945205,1.6849315068493151,1,0,0,0,4.0,False,True,False
6357,F,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,54.8986301369863,-1000.6657534246576,1,0,0,0,2.0,False,False,False
6358,F,0,Working,Secondary / secondary special,Married,House / apartment,61.391780821917806,7.3561643835616435,1,0,1,0,2.0,False,False,True
6359,F,0,Commercial associate,Higher education,Married,House / apartment,30.38082191780822,10.69041095890411,1,0,1,0,2.0,False,False,True
6360,F,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50.895890410958906,6.6876712328767125,1,0,0,0,1.0,False,False,True
6361,F,0,Working,Secondary / secondary special,Separated,House / apartment,53.29041095890411,0.7616438356164383,1,0,0,0,1.0,False,False,True
6362,M,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,61.44109589041096,-1000.6657534246576,1,0,0,0,1.0,False,True,True
6363,F,1,Working,Secondary / secondary special,Married,House / apartment,34.85753424657534,3.1013698630136988,1,1,1,0,3.0,True,False,True
6364,M,3,Commercial associate,Higher education,Married,House / apartment,36.29041095890411,5.764383561643836,1,0,0,0,5.0,False,False,True
6365,F,0,State servant,Higher education,Separated,House / apartment,56.88493150684931,31.2027397260274,1,0,1,0,1.0,False,False,True
6366,M,0,Commercial associate,Higher education,Married,House / apartment,50.83013698630137,11.189041095890412,1,0,0,0,2.0,False,False,True
6367,F,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,59.80821917808219,-1000.6657534246576,1,0,1,0,1.0,False,False,True
6368,F,0,Working,Secondary / secondary special,Married,House / apartment,55.6054794520548,4.849315068493151,1,0,0,0,2.0,True,False,True
6369,M,0,Pensioner,Secondary / secondary special,Married,House / apartment,46.704109589041096,-1000.6657534246576,1,0,0,0,2.0,False,False,True
6370,M,0,Working,Higher education,Civil marriage,House / apartment,29.076712328767123,1.9315068493150684,1,0,0,0,2.0,False,True,True
